user_id,stay_point_index,latitude,longitude,arrival_time,leaving_time,duration_minutes,stay_point_id
66,22,39.78329029014728,116.48894707214885,2009-08-20T21:54:12,2009-08-21T00:25:53,151.68,-1
66,23,39.78197536618522,116.48987072727246,2009-08-21T00:25:53,2009-08-21T02:28:09,122.27,-1
66,24,39.78888551260503,116.48886838655456,2009-08-21T02:39:07,2009-08-21T02:59:55,20.8,-1
66,25,39.902607780487806,116.2627782195122,2009-08-21T04:44:18,2009-08-21T20:37:11,952.88,-1
66,26,39.87286213636364,116.23720013636364,2009-08-21T21:17:30,2009-08-21T21:42:52,25.37,-1
66,27,39.87184505241382,116.23419272551703,2009-08-21T22:47:10,2009-08-21T23:47:46,60.6,-1
66,28,39.90279614285715,116.26222280952382,2009-08-22T00:56:36,2009-08-22T20:46:28,1189.87,-1
66,29,39.8740468388572,116.2349084594282,2009-08-22T22:12:38,2009-08-22T23:42:20,89.7,-1
66,30,39.87205581374995,116.23410436249992,2009-08-22T23:42:20,2009-08-23T00:21:28,39.13,-1
66,31,39.908195,116.279587,2009-08-23T00:50:47,2009-08-23T01:22:38,31.85,-1
66,32,39.90582325714287,116.26606289999998,2009-08-23T01:25:21,2009-08-23T02:44:34,79.22,-1
66,33,39.87694041772154,116.357076835443,2009-08-23T03:05:55,2009-08-24T03:43:13,1477.3,-1
66,34,39.919567,116.192052,2009-08-24T04:08:23,2009-08-26T17:17:48,3669.42,-1
66,35,39.913153115625,116.45458661562502,2009-08-26T17:19:34,2009-08-26T18:13:51,54.28,-1
66,36,39.912415477124206,116.44765638888896,2009-08-26T18:29:55,2009-08-26T19:01:21,31.43,-1
66,37,39.92595225,116.43290581249998,2009-08-26T19:33:52,2009-08-26T20:17:37,43.75,-1
66,38,40.0484,116.499778,2009-08-26T21:25:21,2009-08-26T23:11:12,105.85,-1
66,39,39.97211691999999,116.33187728,2009-08-26T23:25:06,2009-09-19T00:04:30,33159.4,-1
66,40,39.975235326086974,116.33312121739132,2009-09-19T00:12:20,2009-09-19T00:39:09,26.82,-1
66,41,39.97584878354979,116.45744848917752,2009-09-19T00:46:29,2009-09-19T01:28:10,41.68,-1
66,42,39.97159730434783,116.44167426086956,2009-09-19T01:33:41,2009-09-19T02:03:27,29.77,-1
66,43,39.97527535714285,116.33592384821428,2009-09-19T02:03:27,2009-09-19T02:33:16,29.82,-1
66,44,39.97476844871797,116.33389285897444,2009-09-19T02:33:16,2009-09-30T21:32:36,16979.33,-1
66,45,39.97607771428571,116.3313285,2009-09-30T21:32:36,2009-09-30T22:12:42,40.1,-1
66,46,39.93936162068965,116.34760937931034,2009-09-30T22:26:50,2009-09-30T23:06:47,39.95,-1
67,0,39.9766207542373,116.33051303389836,2010-08-12T22:52:00,2010-08-12T23:23:46,31.77,-1
67,1,39.97654825000001,116.33079575,2010-08-12T23:53:47,2010-09-15T23:59:30,48965.72,-1
67,2,39.97692087209303,116.3354845232558,2010-09-16T00:32:55,2010-10-23T21:41:05,54548.17,-1
67,3,39.975463125,116.330843375,2010-11-29T00:23:26,2010-12-05T21:56:59,9933.55,-1
67,4,39.93963182142857,116.3475452142857,2010-12-05T22:13:19,2010-12-05T22:39:45,26.43,-1
67,5,39.87732447499999,116.3673236,2010-12-05T23:02:35,2010-12-05T23:30:15,27.67,-1
67,6,39.9778926,116.33173815999996,2010-12-05T23:51:20,2010-12-07T03:19:24,1648.07,-1
67,7,39.97547841666667,116.33081016666668,2010-12-07T03:19:24,2010-12-07T17:23:57,844.55,-1
67,8,39.975103730769234,116.32900726923074,2010-12-07T17:23:57,2010-12-08T08:23:33,899.6,-1
67,9,39.97496394827586,116.32942722413792,2010-12-08T08:23:33,2010-12-11T22:59:30,5195.95,-1
67,10,39.99009066465256,116.39019066163137,2010-12-11T23:05:45,2010-12-11T23:50:22,44.62,-1
67,11,40.00251015384615,116.40109646153849,2010-12-12T00:46:07,2010-12-14T18:11:34,3925.45,-1
67,12,39.975155696629216,116.32977811235948,2010-12-14T18:11:34,2010-12-14T20:36:39,145.08,-1
67,13,39.974291547619046,116.3320630952381,2010-12-14T20:39:44,2010-12-14T21:11:24,31.67,-1
67,14,39.9749758,116.33075853333334,2010-12-14T21:11:24,2010-12-14T21:49:54,38.5,-1
67,15,39.97532175,116.329909675,2010-12-14T21:49:59,2010-12-15T00:07:34,137.58,-1
67,16,39.97564208095236,116.3301495119048,2010-12-15T00:07:44,2010-12-19T23:48:28,7180.73,-1
67,17,39.96001026847147,116.45071880383928,2010-12-20T01:10:21,2010-12-25T02:00:14,7249.88,-1
67,18,39.88307322774615,116.45721224376136,2010-12-25T02:00:14,2010-12-25T02:26:09,25.92,-1
67,19,39.86500017918073,116.49155601285972,2010-12-25T03:10:23,2010-12-25T03:55:42,45.32,-1
67,20,39.86511646816046,116.4878878617051,2010-12-25T04:07:05,2010-12-25T05:27:08,80.05,-1
67,21,39.88335940986872,116.45711481571202,2010-12-25T05:57:06,2011-01-01T00:16:02,9738.93,-1
67,22,39.97664375000001,116.36311398749996,2011-01-01T00:34:12,2011-01-01T02:45:57,131.75,-1
67,23,39.975674,116.331144,2011-01-01T03:05:07,2011-01-09T21:58:33,12653.43,-1
67,24,39.97618067741933,116.33056268817204,2011-01-09T22:35:55,2011-01-11T04:19:59,1784.07,-1
67,25,39.97694620163933,116.33073947540984,2011-01-11T05:01:09,2011-01-11T05:47:55,46.77,-1
67,26,39.9785132889868,116.33264609163002,2011-01-11T05:59:47,2011-01-16T20:43:34,8083.78,-1
67,27,39.975315870370366,116.33370346296304,2011-01-16T20:51:05,2011-01-16T21:28:57,37.87,-1
67,28,39.978491968421054,116.33253554736844,2011-01-16T23:38:39,2011-01-19T02:15:03,3036.4,-1
67,29,39.975544,116.33791511835746,2011-01-19T02:44:11,2011-01-19T03:04:51,20.67,-1
67,30,39.97715355333336,116.33706672333338,2011-01-19T03:21:30,2011-01-19T03:57:06,35.6,-1
67,31,39.97583782773107,116.3392486596638,2011-01-19T03:57:11,2011-01-19T04:18:34,21.38,-1
67,32,39.975507491428566,116.3324922685714,2011-01-19T04:31:09,2011-01-29T02:32:32,14281.38,-1
67,33,39.93944516666667,116.34797692857144,2011-01-29T02:43:11,2011-01-29T03:13:59,30.8,-1
67,34,39.91085487096774,116.42617512903225,2011-01-29T03:21:43,2011-01-29T23:26:28,1204.75,-1
67,35,39.97845231346572,116.33259747682104,2011-01-30T00:21:17,2011-01-30T14:30:18,849.02,-1
67,36,39.97512106060606,116.33400851515148,2011-01-30T14:34:14,2011-01-30T15:07:53,33.65,-1
67,37,40.08021283333334,116.58858699999998,2011-01-30T15:36:12,2011-01-30T15:58:18,22.1,-1
67,38,40.08246365853659,116.5897253170732,2011-01-30T15:58:18,2011-01-30T16:18:39,20.35,-1
67,39,40.07696033333334,116.57378833333333,2011-01-30T16:51:34,2011-01-30T19:46:29,174.92,-1
67,40,39.9645124,116.4563342,2011-02-09T06:44:51,2011-02-09T07:18:41,33.83,-1
67,41,39.97883993726938,116.33208519557188,2011-02-09T07:47:24,2011-02-09T08:08:12,20.8,-1
67,42,39.97829572656249,116.33120652604175,2011-02-09T08:19:03,2011-03-05T08:29:48,34570.75,-1
67,43,39.97523495294119,116.33333961176476,2011-03-05T08:32:56,2011-03-05T08:58:58,26.03,-1
67,44,39.98283659565215,116.4888869652174,2011-03-05T10:25:26,2011-03-05T11:08:30,43.07,-1
67,45,39.98581236474168,116.483288550152,2011-03-05T11:43:38,2011-03-05T12:17:21,33.72,-1
67,46,39.960000263157895,116.45058252631578,2011-03-05T12:33:21,2011-03-05T13:02:10,28.82,-1
67,47,39.99701134903633,116.38758097002156,2011-03-05T13:05:21,2011-03-05T13:49:39,44.3,-1
67,48,39.98853629508198,116.3866211311475,2011-03-05T14:32:00,2011-03-05T15:05:54,33.9,-1
67,49,39.98546948571429,116.38738142857144,2011-03-05T15:08:27,2011-03-05T15:52:01,43.57,-1
67,50,39.947092969696975,116.38719948484844,2011-03-05T17:09:06,2011-03-05T17:35:23,26.28,-1
67,51,39.9107237046632,116.42579114507755,2011-03-05T17:42:09,2011-03-05T19:48:05,125.93,-1
67,52,39.92192435294117,116.42793129411766,2011-03-05T20:08:51,2011-03-05T20:32:57,24.1,-1
67,53,39.97918461111111,116.33220761111112,2011-03-05T21:31:24,2011-03-12T16:53:58,9802.57,-1
67,54,39.97527361111112,116.3338486666666,2011-03-12T16:53:58,2011-03-12T17:17:47,23.82,-1
67,55,39.95827847484279,116.42704252201248,2011-03-12T17:43:00,2011-03-12T18:05:35,22.58,-1
67,56,39.951602,116.427299,2011-03-12T18:11:19,2011-03-12T18:38:17,26.97,-1
67,57,39.90907330041152,116.4047569958848,2011-03-12T20:10:37,2011-03-12T20:37:15,26.63,-1
67,58,39.92253694339621,116.41013794339624,2011-03-12T21:26:01,2011-03-12T22:06:04,40.05,-1
67,59,39.97909951997889,116.3323132071505,2011-03-12T22:56:13,2011-03-13T01:39:15,163.03,-1
67,60,39.97897304847107,116.33256716189526,2011-03-13T01:45:25,2011-03-19T08:28:34,9043.15,-1
67,61,39.97527530000001,116.3338966,2011-03-19T08:34:25,2011-03-19T09:07:51,33.43,-1
67,62,39.95668233333332,116.42638491111109,2011-03-19T09:07:51,2011-03-19T09:56:04,48.22,-1
67,63,39.88205441269847,116.40630263756609,2011-03-19T10:13:02,2011-03-19T10:44:44,31.7,-1
67,64,39.87287925099598,116.3951349920318,2011-03-19T11:38:22,2011-03-19T12:30:37,52.25,-1
67,65,39.88188956324788,116.39348094786348,2011-03-19T12:42:19,2011-03-19T14:31:46,109.45,-1
67,66,39.90882390769231,116.36742350769232,2011-03-19T16:22:32,2011-03-19T16:51:16,28.73,-1
67,67,39.9093735625,116.36670199999998,2011-03-19T16:51:16,2011-03-19T17:11:29,20.22,-1
67,68,39.90776315789474,116.36886531578948,2011-03-19T17:17:11,2011-03-20T13:26:04,1208.88,-1
67,69,39.97483497674418,116.33334425581398,2011-03-20T13:26:25,2011-03-20T14:00:09,33.73,-1
67,70,39.95068907936506,116.41027073544964,2011-03-20T14:32:48,2011-03-20T15:10:51,38.05,-1
67,71,39.95431853008128,116.4090736341465,2011-03-20T15:44:45,2011-03-20T16:39:21,54.6,-1
67,72,39.94819367857144,116.41031675,2011-03-20T16:49:18,2011-03-20T18:52:04,122.77,-1
67,73,39.90796493749998,116.42835746874997,2011-03-20T20:29:56,2011-03-26T08:39:52,7929.93,-1
67,74,39.93731446031746,116.33310171428568,2011-03-26T09:19:36,2011-03-26T10:01:35,41.98,-1
67,75,39.90842385943279,116.31751857336631,2011-03-26T10:15:04,2011-03-26T11:18:50,63.77,-1
67,76,39.9080013362069,116.3153444626437,2011-03-26T11:33:37,2011-03-26T11:58:34,24.95,-1
67,77,39.904100882352935,116.31573770588236,2011-03-26T12:15:48,2011-03-26T12:54:22,38.57,-1
67,78,39.91424690740741,116.32164954320989,2011-03-26T13:28:47,2011-03-26T14:46:35,77.8,-1
67,79,39.91328893548389,116.31204085483871,2011-03-26T16:09:44,2011-03-26T16:35:41,25.95,-1
67,80,39.91551496256683,116.30484178609623,2011-03-26T16:52:05,2011-03-26T17:27:02,34.95,-1
67,81,39.91303094827588,116.27757059482744,2011-03-26T18:20:30,2011-03-26T18:58:01,37.52,-1
67,82,39.91324901991463,116.27760113229029,2011-03-26T18:58:01,2011-03-26T19:45:26,47.42,-1
67,83,39.90659914062501,116.286939625,2011-03-26T20:04:56,2011-03-26T20:34:55,29.98,-1
67,84,39.90668675757576,116.3953021969697,2011-03-26T21:22:40,2011-03-26T22:44:16,81.6,-1
67,85,39.97837777586208,116.3319303793103,2011-03-26T22:53:36,2011-04-07T20:50:51,17157.25,-1
67,86,39.9783915920398,116.33193087064672,2011-04-07T21:19:33,2011-04-08T11:14:04,834.52,-1
67,87,39.97883489417989,116.30472297178136,2011-04-08T11:33:00,2011-04-08T18:33:52,420.87,-1
67,88,39.97766612745096,116.3320996895424,2011-04-08T19:07:40,2011-04-08T21:50:41,163.02,-1
67,89,39.97978942528735,116.33130660919544,2011-04-08T22:50:17,2011-04-09T11:04:32,734.25,-1
67,90,39.97492174242425,116.33397625,2011-04-09T11:10:28,2011-04-09T11:35:20,24.87,-1
67,91,39.95259716666667,116.4270421666666,2011-04-09T11:45:43,2011-04-09T12:38:35,52.87,-1
67,92,39.90760424528302,116.36809591194962,2011-04-09T12:38:35,2011-04-09T13:14:39,36.07,-1
67,93,39.906685894308936,116.36752780487812,2011-04-09T13:24:25,2011-04-09T14:22:20,57.92,-1
67,94,40.01162903030304,116.38779809090911,2011-04-09T14:28:42,2011-04-09T16:27:51,119.15,-1
67,95,40.00851210256411,116.38659217948718,2011-04-09T17:20:50,2011-04-09T19:23:58,123.13,-1
67,96,39.94099923076923,116.34681692307691,2011-04-09T19:41:28,2011-04-09T20:14:32,33.07,-1
67,97,39.90651960512819,116.38982050769232,2011-04-09T20:40:43,2011-04-09T21:06:25,25.7,-1
67,98,39.91677546296296,116.44414296296294,2011-04-09T21:45:11,2011-04-09T22:16:41,31.5,-1
67,99,39.97862369702724,116.33227837760904,2011-04-09T22:59:11,2011-04-09T23:28:49,29.63,-1
67,100,39.978440523525485,116.33280855202132,2011-04-09T23:29:11,2011-04-09T23:52:21,23.17,-1
67,101,39.979070784313706,116.33170725490196,2011-04-10T00:02:59,2011-04-10T00:29:13,26.23,-1
67,102,39.97876225490197,116.3326356862746,2011-04-10T00:41:11,2011-04-10T14:20:34,819.38,-1
67,103,39.97866787878787,116.33272833333336,2011-04-10T14:41:40,2011-04-11T18:40:29,1678.82,-1
67,104,39.97778045629203,116.30361126320844,2011-04-11T18:47:03,2011-04-11T19:09:54,22.85,-1
67,105,39.97521123881141,116.33113958109575,2011-04-11T19:28:05,2011-04-11T21:20:11,112.1,-1
67,106,39.97784767676768,116.33114747474748,2011-04-11T21:27:41,2011-04-12T09:07:34,699.88,-1
67,107,39.97592345528454,116.3298815853658,2011-04-12T09:07:34,2011-04-12T10:15:22,67.8,-1
67,108,39.97895207407407,116.30449522222229,2011-04-12T10:30:00,2011-04-13T01:36:29,906.48,-1
67,109,39.97873381537465,116.33268661914178,2011-04-13T01:42:53,2011-04-13T10:30:34,527.68,-1
67,110,39.97872787878788,116.30541404761908,2011-04-13T10:54:09,2011-04-13T21:28:57,634.8,-1
67,111,39.97462892953929,116.33212436314366,2011-04-13T21:38:02,2011-04-13T22:02:10,24.13,-1
67,112,39.97851549382715,116.33168111111117,2011-04-13T22:04:57,2011-04-14T09:21:35,676.63,-1
67,113,39.97863619047619,116.3051620952382,2011-04-14T09:38:21,2011-04-14T19:00:59,562.63,-1
67,114,39.97744573260074,116.31025761904765,2011-04-14T19:00:59,2011-04-14T20:03:03,62.07,-1
67,115,39.93479393081762,116.44789305031446,2011-04-14T20:17:24,2011-04-16T15:44:34,2607.17,-1
67,116,39.97869,116.332505,2011-04-16T16:15:32,2011-04-18T13:25:05,2709.55,-1
67,117,39.98036296296296,116.3049950925926,2011-04-18T13:27:35,2011-04-18T19:07:52,340.28,-1
67,118,39.97697711174244,116.33135067234863,2011-04-18T19:42:55,2011-04-18T20:04:10,21.25,-1
67,119,39.97448140833335,116.3326988416666,2011-04-18T20:10:10,2011-04-18T21:11:18,61.13,-1
67,120,39.97847119651352,116.3327287480188,2011-04-18T21:25:26,2011-04-18T22:09:15,43.82,-1
67,121,39.978335596330325,116.33311482033636,2011-04-18T22:09:19,2011-04-19T10:56:11,766.87,-1
67,122,39.97882324074075,116.30474734567906,2011-04-19T11:37:37,2011-04-19T13:05:25,87.8,-1
67,123,39.9772932857143,116.31074842857144,2011-04-19T13:13:23,2011-04-19T21:15:53,482.5,-1
67,124,39.97840962478186,116.33284279232107,2011-04-19T22:26:57,2011-04-20T13:16:29,889.53,-1
67,125,39.9800433185185,116.30611515555556,2011-04-20T13:41:05,2011-04-20T20:45:35,424.5,-1
67,126,39.97770069135802,116.33193127160494,2011-04-20T20:52:01,2011-04-22T11:07:37,2295.6,-1
67,127,39.97854993377486,116.3047686865342,2011-04-22T11:23:13,2011-04-22T12:12:45,49.53,-1
67,128,39.97488831495095,116.30519484313751,2011-04-22T12:12:45,2011-04-22T13:58:37,105.87,-1
67,129,39.977121156462594,116.30807761904764,2011-04-22T14:18:47,2011-04-22T15:03:41,44.9,-1
67,130,39.97921631205672,116.30440237588653,2011-04-22T15:03:41,2011-04-22T21:06:28,362.78,-1
67,131,39.97849276032312,116.332778669958,2011-04-22T21:26:06,2011-04-23T00:03:46,157.67,-1
67,132,39.97863762113383,116.33274584016308,2011-04-23T00:03:46,2011-04-23T11:40:08,696.37,-1
67,133,39.97564225941423,116.32721818688988,2011-04-23T11:45:28,2011-04-23T12:11:40,26.2,-1
67,134,39.97871460674158,116.30476823970034,2011-04-23T12:30:14,2011-04-23T18:09:23,339.15,-1
67,135,39.981875,116.308203333333,2011-04-23T18:09:23,2011-04-23T18:31:43,22.33,-1
67,136,39.95929705026453,116.44959648148156,2011-04-23T18:49:02,2011-04-23T19:31:36,42.57,-1
67,137,39.90673638676846,116.39438259541976,2011-04-23T19:46:49,2011-04-23T20:06:54,20.08,-1
67,138,39.97880625000001,116.3323205555555,2011-04-23T23:17:28,2011-04-25T10:18:58,2101.5,-1
67,139,39.97873516666666,116.3048816,2011-04-25T10:33:34,2011-04-25T20:47:57,614.38,-1
67,140,39.97970597222224,116.33209347222224,2011-04-25T21:06:52,2011-04-26T12:09:22,902.5,-1
67,141,39.978760151515154,116.30474189393944,2011-04-26T12:39:56,2011-04-26T19:26:04,406.13,-1
67,142,39.97772623076924,116.33181410256417,2011-04-26T19:50:42,2011-04-27T11:39:06,948.4,-1
67,143,39.97827492537313,116.3036576616915,2011-04-27T11:59:45,2011-04-27T20:46:24,526.65,-1
67,144,39.978432532299735,116.33268368217064,2011-04-27T21:10:23,2011-04-28T08:46:52,696.48,-1
67,145,39.97885908888889,116.30488175555554,2011-04-28T09:07:24,2011-04-28T10:54:55,107.52,-1
67,146,39.97919027777778,116.30419166666664,2011-04-28T11:16:12,2011-04-28T19:35:21,499.15,-1
67,147,39.97742854575163,116.3317155392157,2011-04-28T19:55:38,2011-04-28T21:11:35,75.95,-1
67,148,39.980029166666654,116.331681666667,2011-04-28T22:07:41,2011-04-29T08:46:57,639.27,-1
67,149,39.97867522088354,116.30464012048203,2011-04-29T09:15:26,2011-04-29T19:57:44,642.3,-1
67,150,39.97768273809523,116.33244470238093,2011-04-29T20:12:04,2011-04-30T15:21:07,1149.05,-1
67,151,39.91165083333336,116.27290333333347,2011-04-30T15:21:07,2011-04-30T16:44:30,83.38,-1
67,152,39.90652148148149,116.28776648148155,2011-04-30T17:05:47,2011-04-30T19:20:00,134.22,-1
67,153,39.94055767123288,116.38173837899544,2011-04-30T20:27:02,2011-04-30T20:48:48,21.77,-1
67,154,39.97563692307693,116.42932929487183,2011-04-30T22:05:11,2011-05-01T09:52:35,707.4,-1
67,155,39.97839055555554,116.30492132478632,2011-05-01T10:08:07,2011-05-01T21:43:05,694.97,-1
67,156,39.977882777777765,116.33202447530864,2011-05-01T22:04:39,2011-05-03T09:04:52,2100.22,-1
67,157,39.97884028735633,116.3045780747126,2011-05-03T09:10:00,2011-05-03T21:10:22,720.37,-1
67,158,39.97803961956521,116.33179711956517,2011-05-03T21:32:26,2011-05-03T22:13:23,40.95,-1
67,159,39.97815702380951,116.33157571428572,2011-05-03T22:32:43,2011-05-04T10:14:58,702.25,-1
67,160,39.978501936026944,116.30477695286196,2011-05-04T10:37:46,2011-05-04T11:40:56,63.17,-1
67,161,39.97838519607843,116.30375092156858,2011-05-04T11:57:31,2011-05-04T21:38:05,580.57,-1
67,162,39.97758870689656,116.33206459770112,2011-05-04T22:10:35,2011-05-05T08:43:53,633.3,-1
67,163,39.97878340796021,116.30482960199008,2011-05-05T09:01:13,2011-05-05T11:09:55,128.7,-1
67,164,39.978616933333335,116.30367393333324,2011-05-05T11:28:53,2011-05-05T22:40:00,671.12,-1
67,165,39.97810152777778,116.33161467592583,2011-05-05T22:42:20,2011-05-06T09:59:05,676.75,-1
67,166,39.97881718106995,116.30474207818924,2011-05-06T10:12:31,2011-05-06T11:39:43,87.2,-1
67,167,39.9780196078431,116.30363804901964,2011-05-06T11:54:34,2011-05-06T21:47:54,593.33,-1
67,168,39.98010958333333,116.3320848333334,2011-05-06T22:15:38,2011-05-07T07:36:48,561.17,-1
67,169,39.9396599726776,116.34733153005465,2011-05-07T07:55:49,2011-05-07T08:31:26,35.62,-1
67,170,39.863064523809534,116.37335261904772,2011-05-07T08:31:26,2011-05-07T08:55:20,23.9,-1
67,171,39.86365014492753,116.37453293478258,2011-05-07T21:09:34,2011-05-07T23:03:24,113.83,-1
67,172,39.9780535,116.33211936666665,2011-05-07T23:37:50,2011-05-08T20:37:23,1259.55,-1
67,173,39.9755262601626,116.32893536585368,2011-05-08T20:43:25,2011-05-09T08:47:03,723.63,-1
67,174,39.97865122065729,116.30485659624416,2011-05-09T09:06:44,2011-05-09T22:32:31,805.78,-1
67,175,39.97802798550723,116.33170973913045,2011-05-09T22:53:35,2011-05-10T10:55:50,722.25,-1
67,176,39.97823490338165,116.30375869565216,2011-05-10T11:13:18,2011-05-10T22:47:04,693.77,-1
67,177,39.977654854166666,116.33188041666672,2011-05-10T23:07:54,2011-05-11T12:08:54,781.0,-1
67,178,39.97844083333335,116.303406666667,2011-05-11T12:34:41,2011-05-11T22:11:19,576.63,-1
67,179,39.9800075490196,116.33189627450965,2011-05-11T22:32:23,2011-05-12T08:35:01,602.63,-1
67,180,39.97796583333335,116.303448333333,2011-05-12T08:52:57,2011-05-12T09:26:29,33.53,-1
67,181,39.978315990338174,116.3050614009662,2011-05-12T09:48:27,2011-05-12T21:58:22,729.92,-1
67,182,39.97866988804513,116.33261506136776,2011-05-12T22:17:24,2011-05-13T08:59:30,642.1,-1
67,183,39.97886051075267,116.30472250000004,2011-05-13T09:19:26,2011-05-14T05:30:36,1211.17,-1
67,184,39.97459452380953,116.334245,2011-05-14T05:37:55,2011-05-14T06:06:33,28.63,-1
67,185,40.079498472222205,116.58775597222224,2011-05-14T06:37:51,2011-05-14T07:04:40,26.82,-1
67,186,40.0844463740458,116.57985996183208,2011-05-14T07:08:14,2011-05-14T07:40:36,32.37,-1
67,187,40.0672677777778,116.59829833333332,2011-05-14T07:56:46,2011-05-14T09:31:17,94.52,-1
67,188,39.96402611111112,116.45618518518523,2011-05-15T23:25:18,2011-05-15T23:55:44,30.43,-1
67,189,39.9768654710145,116.3317673188406,2011-05-16T00:01:30,2011-05-16T00:26:42,25.2,-1
67,190,39.9789366666667,116.332303333333,2011-05-16T00:47:19,2011-05-20T21:30:37,7003.3,-1
67,191,39.90109662037037,116.31528724537048,2011-05-23T07:18:54,2011-05-23T07:55:22,36.47,-1
67,192,39.90591891625619,116.3163253284072,2011-05-23T07:58:07,2011-05-23T09:01:13,63.1,-1
67,193,39.97842277777778,116.33183450617288,2011-05-23T09:20:37,2011-06-01T11:55:37,13115.0,-1
67,194,39.97217430976432,116.29049203703713,2011-06-01T12:04:34,2011-06-01T14:16:20,131.77,-1
67,195,39.9781425,116.30299125,2011-06-01T14:21:31,2011-06-04T15:23:30,4381.98,-1
67,196,40.05944777777778,116.60856598290609,2011-06-08T14:22:44,2011-06-08T14:56:13,33.48,-1
67,197,40.06048833333332,116.61100893939395,2011-06-08T14:56:13,2011-06-08T15:38:12,41.98,-1
67,198,40.0685733333333,116.615905,2011-06-08T15:50:20,2011-06-08T17:08:41,78.35,-1
67,199,39.90326,116.420176666667,2011-06-17T10:58:25,2011-06-17T11:36:37,38.2,-1
67,200,39.9776425,116.3323833333335,2011-06-17T11:51:39,2011-06-17T17:00:43,309.07,-1
67,201,39.95533013227512,116.43967148148148,2011-06-17T17:37:33,2011-06-17T18:34:40,57.12,-1
67,202,39.917620205992506,116.44548830524349,2011-06-17T19:27:20,2011-06-17T20:05:19,37.98,-1
67,203,39.91548649425288,116.44671626436784,2011-06-17T20:05:19,2011-06-17T20:28:43,23.4,-1
67,204,39.9155633333333,116.4548741666665,2011-06-17T20:43:33,2011-06-17T21:17:31,33.97,-1
67,205,39.95543252032521,116.43049963414634,2011-06-17T21:35:05,2011-06-17T22:43:13,68.13,-1
67,206,39.97562403703704,116.4295097037037,2011-06-17T22:57:57,2011-06-17T23:26:01,28.07,-1
67,207,39.97732737306843,116.33182952538624,2011-06-17T23:34:30,2011-06-18T10:56:23,681.88,-1
67,208,39.95050104761905,116.43863957142857,2011-06-18T10:56:23,2011-06-18T12:08:20,71.95,-1
67,209,39.93464784660768,116.3819436873156,2011-06-18T12:54:33,2011-06-18T13:42:26,47.88,-1
67,210,39.93564174019608,116.38071953431374,2011-06-18T13:42:26,2011-06-18T16:25:14,162.8,-1
67,211,39.93384298611111,116.37006236111114,2011-06-18T16:39:05,2011-06-18T17:23:35,44.5,-1
67,212,39.93354584313727,116.36646758823534,2011-06-18T17:23:35,2011-06-18T17:44:21,20.77,-1
67,213,39.97468081761004,116.33400141509436,2011-06-18T17:53:40,2011-06-18T18:15:56,22.27,-1
67,214,39.99314833333335,116.3879116666665,2011-06-18T18:24:40,2011-06-18T20:28:29,123.82,-1
67,215,39.9920016666667,116.390358333333,2011-06-18T20:28:29,2011-06-18T20:56:51,28.37,-1
67,216,39.98973358472997,116.38660889199257,2011-06-18T21:00:12,2011-06-18T22:14:13,74.02,-1
67,217,39.98536583333333,116.3876461764706,2011-06-18T22:17:09,2011-06-18T23:06:40,49.52,-1
67,218,39.95364616666667,116.43449447619048,2011-06-18T23:27:41,2011-06-20T14:03:05,2315.4,-1
67,219,39.95903882352943,116.43633299999992,2011-06-20T14:23:30,2011-06-20T14:57:33,34.05,-1
